"COU","Country","WASTE","Waste category","WST_OPER","Waste management operations","UNIT","Unit of measure","YEA","Year","Value","Flag Codes","Flags"
"HUN","Hungary","EE_SME","Screens and monitors","RCY","Recycling","TH_T","Thousand tonnes","2019","2019",7.966,,
"HUN","Hungary","EE_SME","Screens and monitors","RCY","Recycling","TH_T","Thousand tonnes","2020","2020",8.603,,
"HUN","Hungary","EE_LMP","Lamps","GEN","Waste generated","TH_T","Thousand tonnes","2019","2019",1.754,,
"HUN","Hungary","EE_LMP","Lamps","GEN","Waste generated","TH_T","Thousand tonnes","2020","2020",1.735,,
"HUN","Hungary","EE_LMP","Lamps","MKT","Products put on the market","TH_T","Thousand tonnes","2018","2018",1.196,,
"HUN","Hungary","EE_LMP","Lamps","MKT","Products put on the market","TH_T","Thousand tonnes","2019","2019",1.503,,
"HUN","Hungary","EE_LMP","Lamps","MKT","Products put on the market","TH_T","Thousand tonnes","2020","2020",1.421,,
"HUN","Hungary","EE_LMP","Lamps","COL","Waste collected","TH_T","Thousand tonnes","2018","2018",0.939,,
"HUN","Hungary","EE_LMP","Lamps","COL","Waste collected","TH_T","Thousand tonnes","2019","2019",0.892,,
"HUN","Hungary","EE_LMP","Lamps","COL","Waste collected","TH_T","Thousand tonnes","2020","2020",0.973,,
"HUN","Hungary","EE_LMP","Lamps","RCY","Recycling","TH_T","Thousand tonnes","2019","2019",0.758,,
"HUN","Hungary","EE_LMP","Lamps","RCY","Recycling","TH_T","Thousand tonnes","2020","2020",0.79,,
"HUN","Hungary","EE_LE","Large equipment","GEN","Waste generated","TH_T","Thousand tonnes","2019","2019",32.152,,
"HUN","Hungary","EE_LE","Large equipment","GEN","Waste generated","TH_T","Thousand tonnes","2020","2020",33.465,,
"HUN","Hungary","EE_LE","Large equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2018","2018",121.255,,
"HUN","Hungary","EE_LE","Large equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2019","2019",123.044,,
"HUN","Hungary","EE_LE","Large equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2020","2020",129.824,,
"HUN","Hungary","EE_LE","Large equipment","COL","Waste collected","TH_T","Thousand tonnes","2018","2018",35.136,,
"HUN","Hungary","EE_LE","Large equipment","COL","Waste collected","TH_T","Thousand tonnes","2019","2019",43.941,,
"HUN","Hungary","EE_LE","Large equipment","COL","Waste collected","TH_T","Thousand tonnes","2020","2020",45.354,,
"HUN","Hungary","EE_LE","Large equipment","RCY","Recycling","TH_T","Thousand tonnes","2019","2019",36.769,,
"HUN","Hungary","EE_LE","Large equipment","RCY","Recycling","TH_T","Thousand tonnes","2020","2020",38.261,,
"HUN","Hungary","EE_SE","Small equipment","GEN","Waste generated","TH_T","Thousand tonnes","2019","2019",27.347,,
"HUN","Hungary","EE_SE","Small equipment","GEN","Waste generated","TH_T","Thousand tonnes","2020","2020",29.465,,
"HUN","Hungary","EE_SE","Small equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2018","2018",57.016,,
"HUN","Hungary","EE_SE","Small equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2019","2019",56.609,,
"HUN","Hungary","EE_SE","Small equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2020","2020",57.721,,
"HUN","Hungary","EE_SE","Small equipment","COL","Waste collected","TH_T","Thousand tonnes","2018","2018",11.654,,
"HUN","Hungary","EE_SE","Small equipment","COL","Waste collected","TH_T","Thousand tonnes","2019","2019",15.431,,
"HUN","Hungary","EE_SE","Small equipment","COL","Waste collected","TH_T","Thousand tonnes","2020","2020",17.07,,
"HUN","Hungary","EE_SE","Small equipment","RCY","Recycling","TH_T","Thousand tonnes","2019","2019",13.119,,
"HUN","Hungary","EE_SE","Small equipment","RCY","Recycling","TH_T","Thousand tonnes","2020","2020",13.805,,
"HUN","Hungary","EE_SITTE","Small IT and telecommunication equipment","GEN","Waste generated","TH_T","Thousand tonnes","2019","2019",10.484,,
"HUN","Hungary","EE_SITTE","Small IT and telecommunication equipment","GEN","Waste generated","TH_T","Thousand tonnes","2020","2020",10.709,,
"HUN","Hungary","EE_SITTE","Small IT and telecommunication equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2018","2018",12.125,,
"HUN","Hungary","EE_SITTE","Small IT and telecommunication equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2019","2019",11.15,,
"HUN","Hungary","EE_SITTE","Small IT and telecommunication equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2020","2020",11.506,,
"HUN","Hungary","EE_SITTE","Small IT and telecommunication equipment","COL","Waste collected","TH_T","Thousand tonnes","2018","2018",5.821,,
"HUN","Hungary","EE_SITTE","Small IT and telecommunication equipment","COL","Waste collected","TH_T","Thousand tonnes","2019","2019",6.356,,
"HUN","Hungary","EE_SITTE","Small IT and telecommunication equipment","COL","Waste collected","TH_T","Thousand tonnes","2020","2020",7.638,,
"HUN","Hungary","EE_SITTE","Small IT and telecommunication equipment","RCY","Recycling","TH_T","Thousand tonnes","2019","2019",5.262,,
"HUN","Hungary","EE_SITTE","Small IT and telecommunication equipment","RCY","Recycling","TH_T","Thousand tonnes","2020","2020",6.347,,
"ISL","Iceland","EE6","Total waste","GEN","Waste generated","KG_HAB","Kilograms per capita","2020","2020",14.081,,
"ISL","Iceland","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2009","2009",18.518,,
"ISL","Iceland","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2010","2010",22.245,,
"ISL","Iceland","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2011","2011",24.498,,
"ISL","Iceland","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2012","2012",23.463,,
"ISL","Iceland","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2013","2013",24.916,,
"ISL","Iceland","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2014","2014",28.145,,
"ISL","Iceland","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2015","2015",32.102,,
"ISL","Iceland","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2016","2016",39.984,,
"ISL","Iceland","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2017","2017",43.815,,
"ISL","Iceland","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2018","2018",42.731,,
"ISL","Iceland","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",37.855,,
"ISL","Iceland","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",34.961,,
"ISL","Iceland","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2009","2009",3.221,,
"ISL","Iceland","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2010","2010",4.996,,
"ISL","Iceland","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2011","2011",6.05,,
"ISL","Iceland","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2012","2012",7.72,,
"ISL","Iceland","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2013","2013",7.626,,
"ISL","Iceland","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2014","2014",10.492,,
"ISL","Iceland","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2015","2015",11.638,,
"ISL","Iceland","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2016","2016",13.085,,
"ISL","Iceland","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2017","2017",15.647,,
"ISL","Iceland","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2018","2018",13.895,,
"ISL","Iceland","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",13.795,,
"ISL","Iceland","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",14.081,,
"ISL","Iceland","EE6","Total waste","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",13.729,,
"ISL","Iceland","EE6","Total waste","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",12.943,,
"ISL","Iceland","EE_TEE","Temperature exchange equipment","GEN","Waste generated","KG_HAB","Kilograms per capita","2020","2020",2.775,,
"ISL","Iceland","EE_TEE","Temperature exchange equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",6.429,,
"ISL","Iceland","EE_TEE","Temperature exchange equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",6.113,,
"ISL","Iceland","EE_TEE","Temperature exchange equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",2.707,,
"ISL","Iceland","EE_TEE","Temperature exchange equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",2.775,,
"ISL","Iceland","EE_TEE","Temperature exchange equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",2.726,,
"ISL","Iceland","EE_TEE","Temperature exchange equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",2.399,,
"ISL","Iceland","EE_SME","Screens and monitors","GEN","Waste generated","KG_HAB","Kilograms per capita","2020","2020",1.408,,
"ISL","Iceland","EE_SME","Screens and monitors","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",1.889,,
"ISL","Iceland","EE_SME","Screens and monitors","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",2.505,,
"ISL","Iceland","EE_SME","Screens and monitors","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",1.218,,
"ISL","Iceland","EE_SME","Screens and monitors","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",1.408,,
"ISL","Iceland","EE_SME","Screens and monitors","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",1.769,,
"ISL","Iceland","EE_SME","Screens and monitors","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",0.988,,
"ISL","Iceland","EE_LMP","Lamps","GEN","Waste generated","KG_HAB","Kilograms per capita","2020","2020",0.139,,
"ISL","Iceland","EE_LMP","Lamps","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",0.394,,
"ISL","Iceland","EE_LMP","Lamps","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",0.42,,
"ISL","Iceland","EE_LMP","Lamps","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",0.13,,
"ISL","Iceland","EE_LMP","Lamps","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",0.139,,
"ISL","Iceland","EE_LMP","Lamps","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",0,,
"ISL","Iceland","EE_LMP","Lamps","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",0.093,,
"ISL","Iceland","EE_LE","Large equipment","GEN","Waste generated","KG_HAB","Kilograms per capita","2020","2020",7.169,,
"ISL","Iceland","EE_LE","Large equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",16.233,,
"ISL","Iceland","EE_LE","Large equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",14.04,,
"ISL","Iceland","EE_LE","Large equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",6.279,,
"ISL","Iceland","EE_LE","Large equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",7.169,,
"ISL","Iceland","EE_LE","Large equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",6.14,,
"ISL","Iceland","EE_LE","Large equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",6.407,,
"ISL","Iceland","EE_SE","Small equipment","GEN","Waste generated","KG_HAB","Kilograms per capita","2020","2020",2.148,,
"ISL","Iceland","EE_SE","Small equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",10.517,,
"ISL","Iceland","EE_SE","Small equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",9.873,,
"ISL","Iceland","EE_SE","Small equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",2.929,,
"ISL","Iceland","EE_SE","Small equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",2.148,,
"ISL","Iceland","EE_SE","Small equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",2.46,,
"ISL","Iceland","EE_SE","Small equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",2.562,,
"ISL","Iceland","EE_SITTE","Small IT and telecommunication equipment","GEN","Waste generated","KG_HAB","Kilograms per capita","2020","2020",0.442,,
"ISL","Iceland","EE_SITTE","Small IT and telecommunication equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",2.394,,
"ISL","Iceland","EE_SITTE","Small IT and telecommunication equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",2.011,,
"ISL","Iceland","EE_SITTE","Small IT and telecommunication equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",0.533,,
"ISL","Iceland","EE_SITTE","Small IT and telecommunication equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",0.442,,
"ISL","Iceland","EE_SITTE","Small IT and telecommunication equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",0.632,,
"ISL","Iceland","EE_SITTE","Small IT and telecommunication equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",0.494,,
"ISL","Iceland","EE6","Total waste","GEN","Waste generated","TH_T","Thousand tonnes","2020","2020",5.16,,
"ISL","Iceland","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2009","2009",5.898,,
"ISL","Iceland","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2010","2010",7.075,,
"ISL","Iceland","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2011","2011",7.815,,
"ISL","Iceland","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2012","2012",7.525,,
"ISL","Iceland","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2013","2013",8.067,,
"ISL","Iceland","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2014","2014",9.214,,
"ISL","Iceland","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2015","2015",10.62,,
"ISL","Iceland","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2016","2016",13.412,,
"ISL","Iceland","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2017","2017",15.046,,
